08501,234556.268,634928.585
08502,234340.302,634165.262
08519,232536.615,630887.598
08520,234729.485,627947.346
08521,235015.607,627010.275
08522,234779.705,627829.784
08523,234971.277,626205.741
08600,234031.960,623262.053
08601,234111.352,623524.625
08604,234937.928,622988.343
08605,234126.702,623130.492
8606,240362.714,624827.693
08607,233562.521,622976.152
08608,233573.780,622980.374
08614,234279.168,622826.553
08615,234269.577,622805.220
08617,234395.864,622167.142
08618,234070.757,621400.016
08620,234251.997,619929.759
08621,233916.306,621121.542
08623,235713.734,616750.673
08631,240625.199,613466.649
08632,240991.259,613710.889
08633,244426.228,608158.751
08636,248547.923,606899.347
08639,229866.395,610038.111
08640,226403.063,602565.908
08641,219637.800,586922.132
08642,229937.526,604596.763
08643,219588.515,593176.355
08644,219114.972,598237.877
08645,222579.997,581642.996
08646,219034.874,598399.395
08647,217130.708,571121.067
08648,214806.189,557459.194
08649,207108.197,560372.483
08650,206860.514,560445.277
08651,206840.009,560432.378
08652,217076.468,571031.770
08653,206206.795,561361.694
08663,249701.191,626481.418
08664,249701.191,626481.418
08701,241000.860,649405.642
08703,241779.308,646064.757
08704,240814.819,641044.765
08708,242238.115,638399.882
08709,242158.740,638557.309
08711,242590.672,638419.064
08712,242638.088,638292.044
08718,242505.058,638301.972
08723,242997.469,636534.238
08727,243920.865,637924.624
08732,245404.119,636140.143
08734,244966.135,636568.469
08736,245731.193,635419.656
08751,515493.592,172198.061
08812,249701.191,626481.418
08813,249704.737,626509.782
8825,254986.573,621950.872
08826,256600.055,621962.457
08829,260546.248,614724.418
08830,260313.712,613445.323
08831,260423.878,612107.524
08832,260424.870,612110.335
08833,260739.890,613738.779
08834,261825.529,614201.623
08835,262066.904,614195.923
08836,261821.923,614212.526
08837,261668.115,614225.320
08841,273462.727,612214.244
08842,273314.549,612242.789
08845,278140.004,610206.371
08847,287291.379,602313.320
09013,288903.625,596554.067
09014,289310.679,595981.925
09015,289705.469,592367.759
09016,291578.340,586460.821
09017,295373.288,581397.574
09019,295548.098,576346.029
09021,294672.989,574964.077
09022,297653.354,576530.741
09023,298388.325,576079.518
09024,298373.561,576099.317
09026,298099.296,576091.634
09027,304284.343,573513.475
09028,309000.584,569586.567
09032,319251.865,566157.236
09033,319277.001,566165.996
09034,328632.413,566942.999
09035,323644.925,566263.211
09085,331811.712,567864.906
09093,332838.797,567929.964
09094,332382.813,567971.422
09095,333223.844,567576.439
09097,334187.589,566144.712
09099,335596.580,564048.824
09131,336204.441,568198.503
09132,334052.849,566367.575
09142,338555.309,559009.905
09144,338556.548,559016.841
09145,338203.222,557620.772
09147,337164.254,560144.101
09148,338582.237,557420.681
09149,338518.737,557569.509
09150,337401.269,559927.277
09152,337300.662,560017.567
09153,338475.474,557754.445
09154,338004.652,558559.249
09155,337401.269,559927.277
09156,337164.462,560143.323
09157,338664.976,557409.492
09158,337401.269,559927.277
09159,339475.459,556263.601
09161,340152.563,555571.904
09162,340238.303,555501.792
09163,340430.352,555184.456
09171,341257.977,554992.468
09177,341095.514,554390.144
09178,337401.269,559927.277
09179,340924.875,554952.660
09180,341385.993,554957.162
09190,339950.055,554395.973
09191,340119.466,554596.585
09193,340452.267,555020.804
